"2112.04350","Alex Postnikov","Aleksey Postnikov, Aleksander Gamayunov, Gonzalo Ferrer","Transformer based trajectory prediction",,,,,"cs.RO cs.CV","http://creativecommons.org/licenses/by-nc-nd/4.0/","  To plan a safe and efficient route, an autonomous vehicle should anticipate
future motions of other agents around it. Motion prediction is an extremely
challenging task which recently gained significant attention of the research
community. In this work, we present a simple and yet strong baseline for
uncertainty aware motion prediction based purely on transformer neural
networks, which has shown its effectiveness in conditions of domain change.
While being easy-to-implement, the proposed approach achieves competitive
performance and ranks 1$^{st}$ on the 2021 Shifts Vehicle Motion Prediction
Competition.
","[{""version"":""v1"",""created"":""Wed, 8 Dec 2021 16:00:14 GMT""}]","2021-12-14"
"2112.04788","Alexander Frummet","Alexander Frummet, David Elsweiler, Bernd Ludwig","""What can I cook with these ingredients?"" -- Understanding
  cooking-related information needs in conversational search","accepted for ACM Transactions on Information Systems",,,,"cs.IR","http://creativecommons.org/licenses/by-nc-nd/4.0/","  As conversational search becomes more pervasive, it becomes increasingly
important to understand the user's underlying information needs when they
converse with such systems in diverse domains. We conduct an in-situ study to
understand information needs arising in a home cooking context as well as how
they are verbally communicated to an assistant. A human experimenter plays this
role in our study. Based on the transcriptions of utterances, we derive a
detailed hierarchical taxonomy of diverse information needs occurring in this
context, which require different levels of assistance to be solved. The
taxonomy shows that needs can be communicated through different linguistic
means and require different amounts of context to be understood. In a second
contribution we perform classification experiments to determine the feasibility
of predicting the type of information need a user has during a dialogue using
the turn provided. For this multi-label classification problem, we achieve
average F1 measures of 40% using BERT-based models. We demonstrate with
examples, which types of need are difficult to predict and show why, concluding
that models need to include more context information in order to improve both
information need classification and assistance to make such systems usable.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:22:47 GMT""},{""version"":""v2"",""created"":""Fri, 10 Dec 2021 08:22:54 GMT""}]","2021-12-13"
"2112.04789","Micha{\l} Mazurek","Michal Mazurek, Gloria Corti, Dominik Muller","New simulation software technologies at the LHCb Experiment at CERN",,,,"LHCb-PROC-2021-011","physics.ins-det hep-ex","http://creativecommons.org/licenses/by/4.0/","  The LHCb experiment at the Large Hadron Collider (LHC) at CERN has
successfully performed a large number of physics measurements during Runs 1 and
2 of the LHC. Monte Carlo simulation is key to the interpretation of these and
future measurements. The LHCb experiment is currently undergoing a major
detector upgrade for Run 3 of the LHC to process events with five times higher
luminosity. New simulation software technologies have to be introduced to
produce simulated data samples of sufficient size within the computing
resources allocated for the next few years. Therefore, the LHCb collaboration
is currently preparing an upgraded version of its Gauss simulation framework.
The new version provides the LHCb specific functionality while its generic
simulation infrastructure has been encapsulated in an experiment independent
framework, Gaussino. The latter combines the Gaudi core software framework and
the Geant4 simulation toolkit and fully exploits their multi-threading
capabilities. A prototype of a fast simulation interface to the simulation
toolkit is being developed as the latest addition to Gaussino to provide an
extensive palette of fast simulation models, including new deep learning-based
options.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:23:18 GMT""}]","2021-12-10"
"2112.04790","YuPeng Chen","Y. P. Chen, J. Li, S. L. Xiong, L. Ji, S. Zhang, W. X. Peng, R. Qiao,
  X. Q. Li, X. Y. Wen, L. M. Song, S. J. Zheng, X. Y. Song, X. Y. Zhao, Y.
  Huang, F. J. Lu, S. N. Zhang, S. Xiao, C. Cai, B. X. Zhang, Z. H. An, C.
  Chen, G. Chen, W. Chen, G. Q. Dai, Y. Q. Du, M. Gao, K. Gong, D. Y. Guo, Z.
  W. Guo, J. J. He, B. Li, C. Li, C. Y. Li, G. Li, J. H. Li, L. Li, Q. X. Li,
  X. B. Li, Y. G. Li, J. Liang, X. H. Liang, J. Y. Liao, J. C. Liu, X. J. Liu,
  Y. Q. Liu, Q. Luo, X. Ma, B. Meng, G. Ou, D. L. Shi, F. Shi, J. Y. Shi, G. X.
  Sun, X. L. Sun, Y. L. Tuo, C. W. Wang, H. Wang, H. Y. Wang, J. Wang, J. Z.
  Wang, P. Wang, Y. S. Wang, Y. X. Wang, X. Wen, H. Wu, S. L. Xie, Y. B. Xu, Y.
  P. Xu, W. C. Xue, S. Yang, M. Yao, J. Y. Ye, Q. B. Yi, C. M. Zhang, C. Y.
  Zhang, D. L. Zhang, Fan Zhang, Fei Zhang, H. M. Zhang, K. Zhang, P. Zhang, X.
  L. Zhang, Y. Q. Zhang, Z. Zhang, G. Y. Zhao, S. Y. Zhao, Y. Zhao, C. Zheng,
  X. Zhou, Y. Zhu","GECAM detection of a bright type-I X-ray burst from 4U 0614+09:
  confirmation its spin frequency at 413 Hz",,,"10.3847/1538-4357/ac7ff8",,"astro-ph.HE","http://creativecommons.org/licenses/by/4.0/","  One month after launching Gravitational wave high-energy Electromagnetic
Counterpart All-sky Monitor (GECAM), a bright thermonuclear X-ray burst from
4U~0614+09, was observed on January 24, 2021. We report the time-resolved
spectroscopy of the burst and a burst oscillation detection at 413 Hz with a
fractional amplitude 3.4\% (rms). This coincides with the burst oscillation
previously discovered with \textit{Swift}/BAT \citep{Strohmayer2008}, and
therefore confirms the spin frequency of this source. This burst is the
brightest one in the normal bursts (except the superburst) ever detected from
4U~0614+09, which leads to an upper limit of distance estimation as 3.1 kpc.
The folded light curve during the burst oscillation shows a multi-peak
structure, which is the first case observed during a single burst oscillation
in nonpulsating sources. The multi-peak profile could be due to additional
harmonics of the burst oscillation, which is corresponding to several
brighter/fainter spots at the stellar surface.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:23:53 GMT""}]","2022-08-17"
"2112.04791","Robert Berman","Robert J. Berman","K\""ahler-Einstein metrics and Archimedean zeta functions","To appear in the Proceedings of the 8th European Congress of
  Mathematics. v1: 33 pages. v2: 39 pages; added section 1.3, discussing the
  connections to local zeta functions and a section on the Calabi-Yau equation
  (section 3)",,,,"math.DG math-ph math.AG math.CV math.MP math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  While the existence of a unique K\""ahler-Einstein metric on a canonically
polarized manifold X was established by Aubin and Yau already in the 70s there
are only a few explicit formulas available. In previous work a probabilistic
construction of the K\""ahler-Einstein metric was introduced - involving
canonical random point processes on X - which yields canonical approximations
of the K\""ahler-Einstein metric, expressed as explicit period integrals over a
large number of products of X. Here it is shown that the conjectural extension
to the case when X is a Fano variety suggests a zero-free property of the
Archimedean zeta functions defined by the partition functions of the
probabilistic model. A weaker zero-free property is also shown to be relevant
for the Calabi-Yau equation. The convergence in the case of log Fano curves is
settled, exploiting relations to the complex Selberg integral in the orbifold
case. Some intriguing relations to the zero-free property of the local
automorphic L-functions appearing in the Langlands program and arithmetic
geometry are also pointed out. These relations also suggest a natural p-adic
extension of the probabilistic approach.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:24:16 GMT""},{""version"":""v2"",""created"":""Wed, 15 Jun 2022 10:39:01 GMT""}]","2022-06-16"
"2112.04792","Marco Calviani","Jorge Maestre, Cristina Bahamonde, Inigo Lamas Garcia, Keith Kershaw,
  Nicolo Biancacci, Josep Busom, Matthias Frankl, Anton Lechner, Adnan
  Kurtulus, Shunsuke Makimura, Naofumi Nakazato, Ana Teresa Perez, Antonio
  Perillo-Marcone, Benoit Salvant, Regis Seidenbinder, Lorenzo Teofili, Marco
  Calviani","High intensity proton beam impact at 440 GeV/c on Mo and Cu coated
  CfC/graphite and SiC/SiC absorbers for beam intercepting devices","32 pages, 25 figures, accepted for publication in Journal of
  Instrumentation (JINST)","Journal of Instrumentation (JINST) 2022 17 P01019","10.1088/1748-0221/17/01/P01019",,"physics.acc-ph physics.ins-det","http://creativecommons.org/licenses/by/4.0/","  Beam Intercepting Devices (BIDs) are essential protection elements for the
operation of the Large Hadron Collider (LHC) complex. The LHC internal beam
dump (LHC Target Dump Injection or LHC TDI) is the main protection BID of the
LHC injection system; its main function is to protect LHC equipment in the
event of a malfunction of the injection kicker magnets during beam transfer
from the SPS to the LHC. Several issues with the TDI were encountered during
LHC operation, most of them due to outgassing from its core components induced
by electron cloud effects, which led to limitations of the injector intensity
and hence had an impact on LHC availability. The absorbing cores of the TDIs,
and of beam intercepting devices in general, need to deal with high
thermo-mechanical loads induced by the high intensity particle beams. In
addition, devices such as the TDI - where the absorbing materials are installed
close to the beam, are important contributors to the accelerator impedance
budget. To reduce impedance, the absorbing materials that make up the core must
be typically coated with high electrical conductivity metals. Beam impact
testing of the coated absorbers is a crucial element of development work to
ensure their correct operation. The behaviour of several metal-coated absorber
materials was investigated when exposed to high intensity and high energy
proton beams in the HiRadMat facility at CERN. Different coating configurations
based on copper and molybdenum, and absorbing materials such as isostatic
graphite, Carbon Fibre Composite (CfC) and Silicon Carbide reinforced with
Silicon Carbide fibres (SiC-SiC), were tested in the facility to assess the
TDI's performance and to extract information for other BIDs using these
materials. In addition to beam impact tests and an extensive Post Irradiation
Examination (PIE) campaign, extensive numerical simulations were carried out.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:24:57 GMT""},{""version"":""v2"",""created"":""Wed, 22 Dec 2021 13:17:55 GMT""}]","2022-01-17"
"2112.04793","Yerko V\'asquez","Angel Rincon, P. A. Gonzalez, Grigoris Panotopoulos, Joel Saavedra,
  Yerko Vasquez","Quasinormal modes for a non-minimally coupled scalar field in a
  five-dimensional Einstein-power-Maxwell background","Accepted for publication in EPJ Plus",,,,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the propagation of massless scalar fields non-minimally coupled to
gravity in the background of five-dimensional Einstein-power-Maxwell black
holes, and using the WKB and the pseudospectral Chebyshev methods we obtain the
quasinormal frequencies (QNFs), which allow us to show the existence of stable
and unstable QNFs depending on the power $k$ of the nonlinear electrodynamics,
the $\xi$ parameter, which controls the strength of the non-minimal coupling,
and on the size of the black hole.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:28:13 GMT""},{""version"":""v2"",""created"":""Mon, 31 Oct 2022 19:40:57 GMT""}]","2022-11-02"
"2112.04794","Chengjie Fu","Rong-Gen Cai, Chengjie Fu, and Wang-Wei Yu","Parity violation in stochastic gravitational wave background from
  inflation","21 pages, 5 figures",,,,"astro-ph.CO gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the inflationary implications of a novel parity-violating gravity
model, which modifies the teleparallel equivalent of general relativity by
introducing the Nieh-Yan term coupled to an axion-like field. The
parity-violating Nieh-Yan term results in the velocity birefringence of
gravitational waves (GWs) and triggers the tachyonic instability only for one
of the two circular polarization states. We consider that the inflaton is
identified as the coupled axion-like field with a wiggly potential
characterized by steep cliffs connected by smooth plateaus. During inflation,
the temporary fast roll of axion on the cliff-like region leads to the
significant enhancement of the tensor perturbations in one polarization state
with the wave numbers that exit the horizon around this period. In this setup,
the resulting energy spectrum for GWs presents a sizable localized bump
involving the contribution of only one polarization state. This chiral GW
background is detectable by LISA and Taiji, and its chirality can be determined
by correlating two detectors, which provide an opportunity to probe the
inflation and test the gravity model.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:30:56 GMT""},{""version"":""v2"",""created"":""Mon, 13 Dec 2021 12:48:28 GMT""}]","2021-12-14"
"2112.04795","Piyali Saha","Piyali Saha (1,2,3), Maheswar G. (1), D. K. Ojha (4), and Sharma Neha
  (5) ((1) Indian Institute of Astrophysics (IIA), Sarjapur Road, Koramangala,
  Bangalore, India, (2) Satyendra Nath Bose National Centre for Basic Sciences
  (SNBNCBS), Salt Lake, Kolkata, India, (3) Pt. Ravishankar Shukla University,
  Amanaka G.E. Road, Raipur, Chhatisgarh, India, (4) Tata Institute of
  Fundamental Research (TIFR), Homi Bhabha Road, Mumbai, India, (5) Finnish
  Centre for Astronomy with ESO (FINCA), University of Turku, Finland)","Investigation of Rocket Effect in BRC 18 using Gaia EDR3",,,"10.1093/mnras/stab3616",,"astro-ph.SR astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Bright-rimmed clouds (BRCs) are ideal candidates to study radiation-driven
implosion mode of star formation as they are potential sites of triggered star
formation, located at the edges of H{\sc ii} regions, showing evidence of
ongoing star formation processes. BRC 18 is located towards the eastern edge of
relatively closer ($\sim$400 pc) H{\sc ii} region excited by $\lambda$ Ori. We
made R-band polarimetric observations of 17 candidate young stellar objects
(YSOs) located towards BRC 18 to investigate any preferred orientation of the
discs with respect to the ambient magnetic field and the direction of energetic
photons from $\lambda$ Ori. We found that the discs are oriented randomly with
respect to the projected magnetic field. Using distances and proper motions
from the \textit{Gaia} EDR3 of the candidate YSOs, we investigated the possible
acceleration of BRC 18, away from $\lambda$ Ori due to the well known ""Rocket
Effect"", by assuming that both the candidate YSOs and BRC 18 are kinematically
coupled. The relative proper motions of the candidate YSOs are found to show a
trend of moving away from $\lambda$ Ori. We computed the offset between the
angle of the direction of the ionization front and the relative proper motion
of the candidate YSOs and found it to lie close to being parallel to each
other. Additionally, we found 12 sources that are comoving with the known
candidate YSOs towards BRC 18. These comoving sources are most likely to be
young and are missed in previous surveys conducted to identify potential YSOs
of the region.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:31:22 GMT""},{""version"":""v2"",""created"":""Sat, 25 Dec 2021 19:10:17 GMT""}]","2021-12-28"
"2112.04796","Hannah Metzler","Hannah Metzler, Hubert Baginski, Thomas Niederkrotenthaler, David
  Garcia","Detecting potentially harmful and protective suicide-related content on
  twitter: A machine learning approach",,,,,"cs.CL cs.LG","http://creativecommons.org/licenses/by-sa/4.0/","  Research shows that exposure to suicide-related news media content is
associated with suicide rates, with some content characteristics likely having
harmful and others potentially protective effects. Although good evidence
exists for a few selected characteristics, systematic large scale
investigations are missing in general, and in particular for social media data.
We apply machine learning methods to classify large quantities of Twitter data
according to a novel annotation scheme that distinguishes 12 categories of
suicide-related tweets. We then trained a benchmark of machine learning models
including a majority classifier, an approach based on word frequency (TF-IDF
with a linear SVM) and two state-of-the-art deep learning models (BERT, XLNet).
The two deep learning models achieved the best performance in two
classification tasks: In the first task, we classified six main content
categories, including personal stories about either suicidal ideation and
attempts or coping, calls for action intending to spread either problem
awareness or prevention-related information, reporting of suicide cases, and
other tweets irrelevant to these categories. The deep learning models reached
accuracy scores above 73% on average across the six categories, and F1-scores
in between 0.70 and 0.85 for all but the suicidal ideation and attempts
category (0.51-0.55). In the second task, separating tweets referring to actual
suicide from off-topic tweets, they correctly labeled around 88% of tweets,
with BERT achieving F1-scores of 0.93 and 0.74 for the two categories,
respectively. These classification performances are comparable to the
state-of-the-art on similar tasks. By making data labeling more efficient, this
work has enabled large-scale investigations on harmful and protective
associations of social media content with suicide rates and help-seeking
behavior.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:35:48 GMT""},{""version"":""v2"",""created"":""Sat, 11 Dec 2021 10:10:16 GMT""},{""version"":""v3"",""created"":""Tue, 28 Jun 2022 12:43:26 GMT""}]","2022-06-29"
"2112.04797","Domenico Cantone PhD","Domenico Cantone, Andrea De Domenico, Pietro Maugeri, Eugenio G.
  Omodeo","Complexity assessments for decidable fragments of Set Theory. IV: A
  quadratic reduction of constraints over nested sets to Boolean formulae",,,,,"cs.LO cs.AI","http://creativecommons.org/licenses/by-nc-nd/4.0/","  As a contribution to quantitative set-theoretic inferencing, a translation is
proposed of conjunctions of literals of the forms $x=y\setminus z$, $x \neq
y\setminus z$, and $z =\{x\}$, where $x,y,z$ stand for variables ranging over
the von Neumann universe of sets, into unquantified Boolean formulae of a
rather simple conjunctive normal form. The formulae in the target language
involve variables ranging over a Boolean ring of sets, along with a difference
operator and relators designating equality, non-disjointness and inclusion.
Moreover, the result of each translation is a conjunction of literals of the
forms $x=y\setminus z$, $x\neq y\setminus z$ and of implications whose
antecedents are isolated literals and whose consequents are either inclusions
(strict or non-strict) between variables, or equalities between variables.
Besides reflecting a simple and natural semantics, which ensures
satisfiability-preservation, the proposed translation has quadratic algorithmic
time-complexity, and bridges two languages both of which are known to have an
NP-complete satisfiability problem.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:36:39 GMT""},{""version"":""v2"",""created"":""Sat, 12 Nov 2022 15:52:04 GMT""}]","2022-11-15"
"2112.04798","Minori Shikauchi","Minori Shikauchi, Ataru Tanikawa, Norita Kawanaka","Detectablity of Black Hole Binaries with Gaia: Dependence on Binary
  Evolution Models","14 pages, 5 figures. Accepted by ApJ",,"10.3847/1538-4357/ac5329",,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Astrometric satellite Gaia is expected to observe non-interacting black hole
(BH) binaries with luminous companions (LCs) (hereafter BH-LC binaries), a
different population from BH X-ray binaries previously discovered. The
detectability of BH-LC binaries with Gaia might be dependent on binary
evolution models. We investigated the Gaia's detectability of BH-LC binaries
formed through isolated binary evolution by means of binary population
synthesis technique, and examined its dependence on single and binary star
models: supernova models, common envelope (CE) ejection efficiency $\alpha$,
and BH natal kick models. We estimated that $1.1$ -- $46$ BH-LC binaries can be
detected within five-year observation, and found that $\alpha$ has the largest
impacts on the detectable number. In each model, observable and intrinsic BH-LC
binaries have similar distributions. Therefore, we found three important
implications: (1) if the lower BH mass gap is not intrinsic (i.e. $3$ -- $5
M_\odot$ BHs exist), Gaia will observe $\leq 5 M_\odot$ BHs, (2) we may observe
short orbital period binaries with light LCs if CE efficiency is significantly
high, and (3) we may be able to identify the existence of natal kick from
eccentricity distribution.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:37:59 GMT""},{""version"":""v2"",""created"":""Tue, 8 Feb 2022 04:42:16 GMT""}]","2022-03-30"
"2112.04799","Maria Chernysheva","Dennis C. Kirsch, Anastasia Bednyakova, Benoit Cadier, Thierry Robin,
  Maria Chernysheva","Gain-controlled Broadband Tuneability in Mode-locked Thulium-doped Fibre
  Laser through Variable Feedback",,,,,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Broadband wavelength tuneability can ensure a new level of versatility for
laser systems and extend areas of their applications. Principle limitations of
achieving wide tuning wavelength ranges are generally defined by the spectral
bandwidth of the gain and traditional tuneability techniques, relying on
electrically controlled or bulk filters, reducing laser efficiency and
generation stability. In this work, we present nearly 90 nm tuneability in
ultrafast Tm-doped fibre laser within the span from 1873 to 1962 nm by
implementing variable feedback for efficient control of the excitation level of
the active medium and, hence, the gain spectrum. The highest laser efficiency
is observed with 20% feedback, generating 580-fs soliton pulses at 1877 nm
central wavelength with 1.5 nJ output pulse energy. By combining the nonlinear
Shrodinger equation and population inversion rate equations for the gain
medium, the developed numerical model helps to unveil nonlinear pulse evolution
under the influence of dynamically varying gain spectrum. The resulting laser
system presents a compact and straightforward approach to achieve laser
generation with a broad range tuneability of wavelength and operation regimes,
which is not impaired by the limitations on laser stability or power
performance and can be translated to other wavelength ranges.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:39:03 GMT""}]","2021-12-10"
"2112.04800","Robert Fritze","Robert Fritze and Claudia Plant","GPU backed Data Mining on Android Devices","11 pages",,,,"cs.DC cs.LG","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Choosing an appropriate programming paradigm for high-performance computing
on low-power devices can be useful to speed up calculations. Many Android
devices have an integrated GPU and - although not officially supported - the
OpenCL framework can be used on Android devices for addressing these GPUs.
OpenCL supports thread and data parallelism. Applications that use the GPU must
account for the fact that they can be suspended by the user or the Android
operating system at any moment. We have created a wrapper library that allows
to use OpenCL on Android devices. Already written OpenCL programs can be
executed with almost no modification. We have used this library to compare the
performance of the DBSCAN and Kmeans algorithms on an integrated GPU of an
Arm-v7 tablet with other single and multithreaded implementations on the same
device. We have investigated which programming paradigm and language allows the
best tradeoff between execution speed and energy consumption. Using the GPU for
HPC on Android devices can help to carry out computationally intensive machine
learning or data mining tasks in remote areas, under harsh environmental
conditions and in areas where energy supply is an issue.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:44:55 GMT""}]","2021-12-10"
"2112.04801","Claire Gu\'epin","Claire Gu\'epin, Roberto Aloisio, Luis A. Anchordoqui, Austin
  Cummings, John F. Krizmanic, Angela V. Olinto, Mary Hall Reno and Tonia M.
  Venters","Probing the properties of superheavy dark matter annihilating or
  decaying into neutrinos with ultra-high energy neutrino experiments","8 pages, 4 figures, Proceedings of the 37th International Cosmic Ray
  Conference (ICRC 2021)","PoS(ICRC2021)551",,,"hep-ph astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The evidence for dark matter particles, $\chi$, is compelling based on
Galactic to cosmological scale observations. Thus far, the promising weakly
interacting massive particle scenario have eluded detection, motivating
alternative models of dark matter. We consider scenarios involving superheavy
dark matter (SHDM) that potentially can decay or annihilate to neutrinos and
antineutrinos. In the mass range $m_\chi=10^7-10^{15}\,{\rm GeV}$, we evaluate
the sensitivities of future observatories POEMMA and GRAND for indirect dark
matter detection via the measurement of neutrino-induced extensive air showers
(EAS), compute the Auger and ANITA limits using their last up-to-date
sensitivities, and compare them with IceCube limits. We also show that the
uncertainties related to the dark matter distribution in the Galactic halo have
a large impact on the neutrino flux. We show that a ground-based radio detector
such as GRAND can achieve high sensitivities due to its large effective area
and high duty cycle. Space-based Cherenkov detectors such as POEMMA that
measure the EAS optical Cherenkov signal have the advantage of full-sky
coverage and rapid slewing, enabling an optimized SHDM observation strategy
focusing on the Galactic Center. We show that increasing the field of view of
the Cherenkov detectors can significantly enhance the sensitivity. Moreover,
POEMMA's fluorescence observation mode that measures EAS above $20\,$EeV will
achieve state-of-the-art sensitivity to SHDM properties at the highest mass
scales.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:47:14 GMT""}]","2021-12-10"
"2112.04802","Supriyo Ghosh","Supriyo Ghosh and Pijush K. Ghosh","Non-linear Schr$\ddot{o}$dinger equation with time-dependent balanced
  loss-gain and space-time modulated non-linear interaction","To be appeared in Annals of Physics Journal",,,,"math-ph math.MP nlin.SI","http://creativecommons.org/licenses/by/4.0/","  We consider a class of one dimensional vector Non-linear Schr$\ddot{o}$dinger
Equation(NLSE) in an external complex potential with Balanced Loss-Gain(BLG)
and Linear Coupling(LC) among the components of the Schr$\ddot{o}$dinger field.
The solvability of the generic system is investigated for various combinations
of time modulated LC and BLG terms, space-time dependent strength of the
nonlinear interaction and complex potential. We use a non-unitary
transformation followed by a reformulation of the differential equation in a
new coordinate system to map the NLSE to solvable equations. Several physically
motivated examples of exactly solvable systems are presented for various
combinations of LC and BLG, external complex potential and nonlinear
interaction. Exact localized nonlinear modes with spatially constant phase may
be obtained for any real potential for which the corresponding linear
Schr$\ddot{o}$dinger equation is solvable. A method based on supersymmetric
quantum mechanics is devised to construct exact localized nonlinear modes for a
class of complex potentials. The real superpotential corresponding to any
exactly solved linear Schr$\ddot{o}$dinger equation may be used to find a
complex-potential for which exact localized nonlinear modes for the NLSE can be
obtained. The solutions with singular phases are obtained for a few complex
potentials.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:47:34 GMT""},{""version"":""v2"",""created"":""Mon, 7 Nov 2022 18:10:57 GMT""},{""version"":""v3"",""created"":""Tue, 18 Apr 2023 11:18:59 GMT""}]","2023-04-19"
"2112.04803","Sherzod Hakimov","Sherzod Hakimov and Ralph Ewerth","Combining Textual Features for the Detection of Hateful and Offensive
  Language","HASOC 2021, Forum for Information Retrieval Evaluation, 2021",,,,"cs.CL cs.LG","http://creativecommons.org/licenses/by-nc-nd/4.0/","  The detection of offensive, hateful and profane language has become a
critical challenge since many users in social networks are exposed to
cyberbullying activities on a daily basis. In this paper, we present an
analysis of combining different textual features for the detection of hateful
or offensive posts on Twitter. We provide a detailed experimental evaluation to
understand the impact of each building block in a neural network architecture.
The proposed architecture is evaluated on the English Subtask 1A: Identifying
Hate, offensive and profane content from the post datasets of HASOC-2021
dataset under the team name TIB-VA. We compared different variants of the
contextual word embeddings combined with the character level embeddings and the
encoding of collected hate terms.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:50:20 GMT""}]","2021-12-10"
"2112.04804","Aurelien Dantan","Ali Akbar Darki, S{\o}ren Peder Madsen, Aur\'elien Dantan","Polarization-independent optical spatial differentiation with a
  doubly-resonant one-dimensional guided-mode grating",,"Optics Express 30, 3962 (2022)","10.1364/OE.450981",,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report on the design and experimental characterization of a suspended
silicon nitride subwavelength grating possessing a polarization-independent
guided-mode resonance at oblique incidence. At this resonant wavelength we
observe that the transverse intensity profile of the transmitted beam is
consistent with a first-order spatial differentiation of the incident beam
profile in the direction of the grating periodicity, regardless of the incident
light polarization. These observations are corroborated by full numerical
simulations. The simple one-dimensional and symmetric design, combined with the
thinness and excellent mechanical properties of these essentially loss-free
dieletric films, is attractive for applications in optical processing, sensing
and optomechanics.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:51:29 GMT""}]","2022-01-25"
"2112.04805","Igor Antokhin","Igor I. Antokhin, Anatol M.Cherepashchuk, Eleonora A. Antokhina,
  Andrey M. Tatarnikov","Near-IR and X-ray Variability of Cyg X-3: Evidence for a Compact IR
  Source and Complex Wind Structures","23 pages, 11 figures, accepted by ApJ",,"10.3847/1538-4357/ac4047",,"astro-ph.HE astro-ph.SR","http://creativecommons.org/licenses/by-nc-nd/4.0/","  We study near-infrared (JHK) and X-ray light curves of Cyg X-3 obtained with
the 2.5-m telescope of the Caucasian Mountain Observatory of MSU SAI and
collected from RXTE ASM and MAXI archives. The light curves in the X-ray and IR
domains are strongly affected by irregular variations. However, the mean curves
are remarkably stable and qualitatively similar in both domains. This means
that the IR flux of the system originates not only from the free-free radiation
of the WR wind but also from a compact IR source located near the relativistic
companion. The shape of the mean X-ray and IR light curves suggest the
existence of two additional structures in the WR wind - a bow shock near the
relativistic companion and a so-called ""clumpy trail"" (Vilhu et al. 2013).
Modeling of the mean X-ray and IR light curves allowed us to obtain important
system parameters: the orbital phase of the superior conjunction of the
relativistic companion $\phi_0=-0.066\pm 0.006$, the orbital inclination angle
$i=29.5^\circ\pm 1.2^\circ$, and the WR mass-loss rate $\dot{M} = (0.96\pm
0.14)\times 10^{-5}\rm M_\odot yr^{-1}$. By using relations between $\dot{M}$
and the rate of the period change and between $\dot{M}$ and the WR mass, we
estimated the probable mass of the relativistic companion $M_{\rm C}\simeq
7.2\rm M_\odot$ which points towards the black hole hypothesis. However, this
estimate is based on the assumption of a smooth WR wind. Considering the
uncertainty associated with clumping, the mass-loss rate can be lower which
leaves room for the neutron star hypothesis.
","[{""version"":""v1"",""created"":""Thu, 9 Dec 2021 09:53:17 GMT""}]","2022-02-23"
