"2106.14267","Georgia Virginia Panopoulou","G. V. Panopoulou, C. Dickinson, A. C. S. Readhead, T. J. Pearson, M.
  W. Peel","Revisiting the distance to radio Loops I and IV using Gaia and
  radio/optical polarization data","Accepted by ApJ, 10 figures, 24 pages",,"10.3847/1538-4357/ac273f",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Galactic synchrotron emission exhibits large-angular-scale features known as
radio spurs and loops. Determining the physical size of these structures is
important for understanding the local interstellar structure and for modeling
the Galactic magnetic field. However, the distance to these structures is
either under debate or entirely unknown. We revisit a classical method of
finding the location of radio spurs by comparing optical polarization angles
with those of synchrotron emission as a function of distance. We consider three
tracers of the magnetic field: stellar polarization, polarized synchrotron
radio emission, and polarized thermal dust emission. We employ archival
measurements of optical starlight polarization and Gaia distances, and
construct a new map of polarized synchrotron emission from WMAP and Planck
data. We confirm that synchrotron, dust emission, and stellar polarization
angles all show a statistically significant alignment at high Galactic
latitude. We obtain distance limits to three regions towards Loop I of
112$\pm$17 pc, 135$\pm$20 pc, and $<105$ pc. Our results strongly suggest that
the polarized synchrotron emission towards the North Polar Spur at $b >
30^\circ$ is local. This is consistent with the conclusions of earlier work
based on stellar polarization and extinction, but in stark contrast with the
Galactic center origin recently revisited on the basis of X-ray data. We also
obtain a distance measurement towards part of Loop IV (180$\pm$15 pc) and find
evidence that its synchrotron emission arises from chance overlap of structures
located at different distances. Future optical polarization surveys will allow
the expansion of this analysis to other radio spurs.
","[{""version"":""v1"",""created"":""Sun, 27 Jun 2021 16:00:44 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2021 16:46:12 GMT""},{""version"":""v3"",""created"":""Tue, 14 Sep 2021 23:56:36 GMT""}]","2021-12-08"
"2106.14788","Cesar Clauser Dr","C. F. Clauser, S. C. Jardin, R. Raman, B. C. Lyons, N. M. Ferraro","Modeling of carbon pellets disruption mitigation in an NSTX-U plasma",,,"10.1088/1741-4326/ac233b",,"physics.plasm-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Single carbon pellet disruption mitigation simulations using M3D-C1 were
conducted in an NSTX-U-like plasma to support the electromagnetic pellet
injection concept (EPI). A carbon ablation model has been implemented in M3D-C1
and tested with available data. 2D simulations were conducted in order to
estimate the amount of carbon needed to quench the plasma, finding that the
content in a $1\,$mm radius vitreous carbon pellet (~ 3.2x10E20 atoms) would be
enough if it is entirely ablated. 3D simulations were performed, scanning over
pellet velocity and parallel thermal conductivity, as well as different
injection directions and pellet concepts (solid pellets and shell pellets). The
sensitivity of the thermal quench and other related quantities to these
parameters has been evaluated. A 1 mm radius solid pellet only partially
ablates at velocities of 300 m/s or higher, thus being unable to fully quench
the plasma. To further enhance the ablation, approximations to an array of
pellets and the shell pellet concept were also explored. 3D field line
stochastization plays an important role in both quenching the center of the
plasma and in heat flux losses, thus lowering the amount of carbon needed to
mitigate the plasma when compared to the 2D case. This study constitutes an
important step forward in `predict-first' simulations for disruption mitigation
in NSTX-U and other devices, such as ITER.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:10:28 GMT""}]","2021-10-27"
"2106.14789","Jonathan Holdship","J. Holdship, S. Viti, T. J. Haworth, J. D. Ilee","Chemulator: Fast, accurate thermochemistry for dynamical models through
  emulation","16 pages, 12 figures, accepted for publication in A&A","A&A 653, A76 (2021)","10.1051/0004-6361/202140357",,"physics.comp-ph astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Chemical modelling serves two purposes in dynamical models: accounting for
the effect of microphysics on the dynamics and providing observable signatures.
Ideally, the former must be done as part of the hydrodynamic simulation but
this comes with a prohibitive computational cost which leads to many
simplifications being used in practice. To produce a statistical emulator that
replicates a full chemical model capable of solving the temperature and
abundances of a gas through time. This emulator should suffer only a minor loss
of accuracy over including a full chemical solver in a dynamical model but
would have a fraction of the computational cost. The gas-grain chemical code
UCLCHEM was updated to include heating and cooling processes and a large
dataset of model outputs from possible starting conditions was produced. A
neural network was then trained to map directly from inputs to outputs.
Chemulator replicates the outputs of UCLCHEM with an overall mean squared error
(MSE) of 0.0002 for a single time step of 1000 yr and is shown to be stable
over 1000 iterations with an MSE of 0.003 the log scaled temperature after one
time step and 0.006 after 1000 time steps. Chemulator was found to be
approximately 50,000 times faster than the time dependent model it emulates but
can introduce a significant error to some models.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:10:31 GMT""}]","2021-09-15"
"2106.14790","Chao Sun","Chao Sun, Victor Guang Shi","PhysiNet: A Combination of Physics-based Model and Neural Network Model
  for Digital Twins",,,,,"cs.LG cs.SY eess.SY","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  As the real-time digital counterpart of a physical system or process, digital
twins are utilized for system simulation and optimization. Neural networks are
one way to build a digital twins model by using data especially when a
physics-based model is not accurate or even not available. However, for a newly
designed system, it takes time to accumulate enough data for neural network
model and only an approximate physics-based model is available. To take
advantage of both models, this paper proposed a model that combines the
physics-based model and the neural network model to improve the prediction
accuracy for the whole life cycle of a system. The proposed hybrid model
(PhysiNet) was able to automatically combine the models and boost their
prediction performance. Experiments showed that the PhysiNet outperformed both
the physics-based model and the neural network model.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:13:16 GMT""},{""version"":""v2"",""created"":""Thu, 2 Dec 2021 09:53:59 GMT""}]","2021-12-03"
"2106.14791","Gabriella Piccinelli","Gabriella Piccinelli and Angel S\'anchez","Toward a magnetic warm inflation scenario","15 pages, 5 figures. This version is very close to the published one,
  where several improvements were made. Some sections were reorganized and one
  was added; 3 figures were added. The abstract, introduction and conclusions
  were consequently slightly modified","Phys. Rev. D 106, 043511 (2022)","10.1103/PhysRevD.106.043511",,"hep-ph astro-ph.CO","http://creativecommons.org/licenses/by-nc-sa/4.0/","  In this work we explore the effects that a possible primordial magnetic field
can have on the inflaton effective potential, taking as the underlying model a
warm inflation scenario, based on global supersymmetry with a
new-inflation-type potential. The decay scheme for the inflaton field is a
two-step process of radiation production, where the inflaton couples to heavy
intermediate superfields, which in turn interact with light particles. In this
context, we consider that both sectors, heavy and light, are charged and work
in the strong magnetic field approximation for the light fields. We find an
analytical expression for the one-loop effective potential, for an arbitrary
magnetic field strength, and show that the trend of the magnetic contribution
is to make the potential flatter in the origin's vicinity, preserving the
conditions for a successful inflationary process. This result is backed up by
the behavior of slow-roll parameter $\epsilon$. The viability of this magnetic
warm inflation scenario is also supported by the estimation of the effect of
the magnetic field on the heavy particles decay width.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:13:42 GMT""},{""version"":""v2"",""created"":""Tue, 9 Aug 2022 19:09:57 GMT""}]","2022-08-11"
"2106.14792","Cunhua Pan","Gui Zhou, Cunhua Pan, Hong Ren, Petar Popovski, A. Lee Swindlehurst","Channel Estimation for RIS-Aided Multiuser Millimeter-Wave Systems","Intelligent reflecting surface (IRS), reconfigurable intelligent
  surface (RIS), Millimeter wave, massive MIMO, AoA/AoD estimation, channel
  estimation",,"10.1109/TSP.2022.3158024",,"eess.SP","http://creativecommons.org/licenses/by/4.0/","  Channel estimation in the RIS-aided massive multiuser multiple-input
single-output (MU-MISO) wireless communication systems is challenging due to
the passive feature of RIS and the large number of reflecting elements that
incur high channel estimation overhead. To address this issue, we propose a
novel cascaded channel estimation strategy with low pilot overhead by
exploiting the sparsity and the correlation of multiuser cascaded channels in
millimeter-wave massive MISO systems. Based on the fact that the phsical
positions of the BS, the RIS and users may not change in several or even tens
of consecutive channel coherence blocks, we first estimate the full channel
state information (CSI) including all the angle and gain information in the
first coherence block, and then only re-estimate the channel gains in the
remaining coherence blocks with much less pilot overhead. In the first
coherence block, we propose a two-phase channel estimation method, in which the
cascaded channel of one typical user is estimated in Phase I based on the
linear correlation among cascaded paths, while the cascaded channels of other
users are estimated in Phase II by utilizing the partial CSI of the common base
station (BS)-RIS channel obtained in Phase I. The total theoretical minimum
pilot overhead in the first coherence block is $8J-2+(K-1)\left\lceil
(8J-2)/L\right\rceil $, where $K$, $L$ and $J$ denote the numbers of users,
paths in the BS-RIS channel and paths in the RIS-user channel, respectively. In
each of the remaining coherence blocks, the minimum pilot overhead is $JK$.
Moreover, the training phase shift matrices at the RIS are optimized to improve
the estimation performance.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:16:17 GMT""},{""version"":""v2"",""created"":""Fri, 9 Jul 2021 16:33:25 GMT""}]","2022-04-13"
"2106.14793","Oleksandr Chapurin","O.Chapurin, A.Smolyakov, G.Hagelaar, Y.Raitses","On the mechanism of ionization oscillations in Hall thrusters","27 pages, 12 figures","Journal of Applied Physics 129, 233307 (2021)","10.1063/5.0049105",,"physics.plasm-ph physics.app-ph","http://creativecommons.org/licenses/by/4.0/","  Low frequency ionization oscillations involving plasma and neutral density
(breathing modes) are the most violent perturbations in Hall thrusters for
electric propulsion. Because of its simplicity, the zero-dimensional (0-D)
predator-prey model of two nonlinearly coupled ordinary differential equations
for plasma and neutral density has been often used for the characterization of
such oscillations and scaling estimates. We investigate the properties of its
continuum analog, the one-dimensional (1-D) system of two nonlinearly coupled
equations in partial derivatives (PDE) for plasma and neutral density. This is
a more general model, of which the standard 0-D predator-prey model is a
special limit case. We show that the 1-D model is stable and does not show any
oscillations for the boundary conditions relevant to Hall thruster and the
uniform ion velocity. We then propose a reduced 1-D model based on two coupled
PDE for plasma and neutral densities that is unstable and exhibit oscillations
if the ion velocity profile with the near the anode back-flow (toward the
anode) region is used. Comparisons of the reduced model with the predictions of
the full model that takes into account the self-consistent plasma response show
that the main properties of the breathing mode are well captured. In
particular, it is shown that the frequency of the breathing mode oscillations
is weakly dependent on the final ion velocity but shows a strong correlation
with the width of the ion back-flow region.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:17:53 GMT""}]","2021-06-29"
"2106.14794","Shahin Gelareh","Seyed-Esmaeil Moussavi, Rahimeh Neamatian Monemi, Shahin Gelareh","Truck pooling and scheduling in post-distribution cross-docking with JIT
  demands and synchronized interchangeability",,,,,"math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Various operational optimization problems arise in cross-dock
synchronization. The combination of the truck scheduling with other decision
problems in cross-docking has been targeted by researchers in the recent years.
In most of the truck scheduling researches, the load and the destination of the
outbound trucks are predetermined. This paper presents a novel cross-docking
optimization problem in which the truck scheduling is combined by two
assignment problems: the assignment of received loads and the assignment of
destinations to outbound trucks (product-truck-destination allocation).
Moreover, a Just-In-Time (JIT) strategy is imposed on the destination demands,
whereas in most of the previous researches the time windows are imposed to the
trucks rather than the demands. An integrated mathematical model is presented
for this cross-docking problem. The mathematical model is reinforced by two
categories of symmetry breaking constraints. A matheuristic approach, including
two mixed-integer mathematical models, is proposed. An adaptive heuristic is
presented to solve the first step of the matheuristic algorithm instead of the
mathematical model. The solution approaches are analyzed by the extensive
computational experiments. The numerical results show the efficiency of the
hybrid matheuristic to solve the real size instances of the studied problem.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:18:07 GMT""}]","2021-06-29"
"2106.14795","Evelyn Herberg Dr.","Evelyn Herberg and Michael Hinze","Variational discretization of one-dimensional elliptic optimal control
  problems with BV functions based on the mixed formulation","minor changes in notation",,,,"math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider optimal control of an elliptic two-point boundary value problem
governed by functions of bounded variation (BV). The cost functional is
composed of a tracking term for the state and the BV-seminorm of the control.
We use the mixed formulation for the state equation together with the
variational discretization approach, where we use the classical lowest order
Raviart-Thomas finite elements for the state equation. Consequently the
variational discrete control is a piecewise constant function over the finite
element grid. We prove error estimates for the variational discretization
approach in combination with the mixed formulation of the state equation and
confirm our analytical findings with numerical experiments.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:18:18 GMT""},{""version"":""v2"",""created"":""Tue, 29 Jun 2021 14:11:48 GMT""},{""version"":""v3"",""created"":""Wed, 7 Jul 2021 10:20:46 GMT""},{""version"":""v4"",""created"":""Thu, 23 Dec 2021 10:23:47 GMT""},{""version"":""v5"",""created"":""Tue, 8 Feb 2022 16:28:25 GMT""}]","2022-02-09"
"2106.14796","Sandro Mattarei","Marina Avitabile and Sandro Mattarei","The earliest diamond of finite type in Nottingham algebras","30 pages. arXiv admin note: substantial text overlap with
  arXiv:2011.05491","J. Lie Theory 32 (2022), 771-796",,,"math.RA","http://creativecommons.org/licenses/by/4.0/","  We prove several structural results on Nottingham algebras, a class of
infinite-dimensional, modular, graded Lie algebras, which includes the graded
Lie algebra associated to the Nottingham group with respect to its lower
central series. Homogeneous components of a Nottingham algebra have dimension
one or two, and in the latter case they are called diamonds. The first diamond
occurs in degree $1$, and the second occurs in degree $q$, a power of the
characteristic. Each diamond past the second is assigned a type, which either
belongs to the underlying field or is $\infty$.
  Nottingham algebras with a variety of diamond patterns are known. In
particular, some have diamonds of both finite and infinite type. We prove that
each of those known examples is uniquely determined by a certain
finite-dimensional quotient. Finally, we determine how many diamonds of type
$\infty$ may precede the earliest diamond of finite type in an arbitrary
Nottingham algebra.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:20:21 GMT""}]","2023-02-21"
"2106.14797","Heather McCarrick","Heather McCarrick, Erin Healy, Zeeshan Ahmed, Kam Arnold, Zachary
  Atkins, Jason E. Austermann, Tanay Bhandarkar, Jim A. Beall, Sarah Marie
  Bruno, Steve K. Choi, Jake Connors, Nicholas F. Cothard, Kevin D. Crowley,
  Simon Dicker, Bradley Dober, Cody J. Duell, Shannon M. Duff, Daniel Dutcher,
  Josef C. Frisch, Nicholas Galitzki, Megan B. Gralla, Jon E. Gudmundsson,
  Shawn W. Henderson, Gene C. Hilton, Shuay-Pwu Patty Ho, Zachary B. Huber,
  Johannes Hubmayr, Jeffrey Iuliano, Bradley R. Johnson, Anna M. Kofman, Akito
  Kusaka, Jack Lashner, Adrian T. Lee, Yaqiong Li, Michael J. Link, Tammy J.
  Lucas, Marius Lungu, J.A.B. Mates, Jeffrey J. McMahon, Michael D. Niemack,
  John Orlowski-Scherer, Joseph Seibert, Maximiliano Silva-Feaver, Sara M.
  Simon, Suzanne Staggs, Aritoki Suzuki, Tomoki Terasaki, Joel N. Ullom, Eve M.
  Vavagiakis, Leila R. Vale, Jeff Van Lanen, Michael R. Vissers, Yuhan Wang,
  Edward J. Wollack, Zhilei Xu, Edward Young, Cyndia Yu, Kaiwen Zheng, Ningfeng
  Zhu","The Simons Observatory microwave SQUID multiplexing detector module
  design","Accepted to The Astrophysical Journal","2021 ApJ 922 38","10.3847/1538-4357/ac2232",,"astro-ph.IM astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Advances in cosmic microwave background (CMB) science depend on increasing
the number of sensitive detectors observing the sky. New instruments deploy
large arrays of superconducting transition-edge sensor (TES) bolometers tiled
densely into ever larger focal planes. High multiplexing factors reduce the
thermal loading on the cryogenic receivers and simplify their design. We
present the design of focal-plane modules with an order of magnitude higher
multiplexing factor than has previously been achieved with TES bolometers. We
focus on the novel cold readout component, which employs microwave SQUID
multiplexing ($\mu$mux). Simons Observatory will use 49 modules containing
60,000 bolometers to make exquisitely sensitive measurements of the CMB. We
validate the focal-plane module design, presenting measurements of the readout
component with and without a prototype detector array of 1728
polarization-sensitive bolometers coupled to feedhorns. The readout component
achieves a $95\%$ yield and a 910 multiplexing factor. The median white noise
of each readout channel is 65 $\mathrm{pA/\sqrt{Hz}}$. This impacts the
projected SO mapping speed by $< 8\%$, which is less than is assumed in the
sensitivity projections. The results validate the full functionality of the
module. We discuss the measured performance in the context of SO science
requirements, which are exceeded.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:20:24 GMT""},{""version"":""v2"",""created"":""Thu, 16 Sep 2021 15:00:30 GMT""}]","2021-12-03"
"2106.14798","Jelena Smiljani\'c","Jelena Smiljani\'c and Christopher Bl\""ocker and Daniel Edler and
  Martin Rosvall","Mapping flows on weighted and directed networks with incomplete
  observations",,"J. Complex Netw. 9, cnab044 (2021)","10.1093/comnet/cnab044",,"cs.SI physics.data-an physics.soc-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Detecting significant community structure in networks with incomplete
observations is challenging because the evidence for specific solutions fades
away with missing data. For example, recent research shows that flow-based
community detection methods can highlight spurious communities in sparse
undirected and unweighted networks with missing links. Current Bayesian
approaches developed to overcome this problem do not work for incomplete
observations in weighted and directed networks that describe network flows. To
address this gap, we extend the idea behind the Bayesian estimate of the map
equation for unweighted and undirected networks to enable more robust community
detection in weighted and directed networks. We derive a weighted and directed
prior network that can incorporate metadata information and show how an
efficient implementation in the community-detection method Infomap provides
more reliable communities even with a significant fraction of data missing.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:20:25 GMT""},{""version"":""v2"",""created"":""Mon, 13 Dec 2021 15:23:52 GMT""}]","2021-12-14"
"2106.14799","Ahsan Nazir","Conor McConnell, Ahsan Nazir","Strong coupling in thermoelectric nanojunctions: a reaction coordinate
  framework","14 pages, 10 figures. V2 - accepted version","New J. Phys. 24, 025002 (2022)","10.1088/1367-2630/ac4ce3",,"quant-ph cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study a model of a thermoelectric nanojunction driven by
vibrationally-assisted tunneling. We apply the reaction coordinate formalism to
derive a master equation governing its thermoelectric performance beyond the
weak electron-vibrational coupling limit. Employing full counting statistics we
calculate the current flow, thermopower, associated noise, and efficiency
without resorting to the weak vibrational coupling approximation. We
demonstrate intricacies of the power-efficiency-precision trade-off at strong
coupling, showing that the three cannot be maximised simultaneously in our
model. Finally, we emphasise the importance of capturing non-additivity when
considering strong coupling and multiple environments, demonstrating that an
additive treatment of the environments can violate the upper bound on
thermoelectric efficiency imposed by Carnot.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:20:39 GMT""},{""version"":""v2"",""created"":""Wed, 26 Oct 2022 12:30:13 GMT""}]","2022-10-28"
"2106.14800","Stephanie Yardley","Stephanie L. Yardley, Paolo Pagano, Duncan H. Mackay, Lisa A. Upton","Determining the source and eruption dynamics of a stealth CME using
  NLFFF modelling and MHD simulations","Accepted in A&A, 17 pages, 12 figures","A&A 652, A160 (2021)","10.1051/0004-6361/202141142",,"astro-ph.SR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Coronal mass ejections (CMEs) that exhibit weak or no eruption signatures in
the low corona, known as stealth CMEs, are problematic as upon arrival at Earth
they can lead to geomagnetic disturbances that were not predicted by space
weather forecasters. We investigate the origin and eruption of a stealth event
that occurred on 2015 January 3 that was responsible for a strong geomagnetic
storm upon its arrival at Earth. To simulate the coronal magnetic field and
plasma parameters of the eruption we use a coupled approach. This approach
combines an evolutionary nonlinear force-free field model of the global corona
with a MHD simulation. The combined simulation approach accurately reproduces
the stealth event and suggests that sympathetic eruptions occur. In the
combined simulation we found that three flux ropes form and then erupt. The
first two flux ropes, which are connected to a large AR complex behind the east
limb, erupt first producing two near-simultaneous CMEs. These CMEs are closely
followed by a third, weaker flux rope eruption in the simulation that
originated between the periphery of AR 12252 and the southern polar coronal
hole. The third eruption coincides with a faint coronal dimming, which appears
in the SDO/AIA 211 A observations, that is attributed as the source responsible
for the stealth event and later the geomagnetic disturbance at 1 AU. The
incorrect interpretation of the stealth event being linked to the occurrence of
a single partial halo CME observed by LASCO/C2 is mainly due to the lack of
STEREO observations being available at the time of the CMEs. The simulation
also shows that the LASCO CME is not a single event but rather two
near-simultaneous CMEs. These results show the significance of the coupled
data-driven simulation approach in interpreting the eruption and that an
operational L5 mission is crucial for space weather forecasting.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:21:33 GMT""}]","2021-09-01"
"2106.14801","Loris Bozzato","Loris Bozzato, Thomas Eiter, Luciano Serafini","Reasoning on $\textit{DL-Lite}_{\cal R}$ with Defeasibility in ASP","Under consideration in Theory and Practice of Logic Programming
  (TPLP). This paper is an extended and revised version of a conference paper
  appearing in the proceedings of the 3rd International Joint Conference on
  Rules and Reasoning (RuleML+RR 2019). (v2 updates: added discussion on
  equivalence in Appendix, typos corrected). arXiv admin note: text overlap
  with arXiv:1905.09221",,"10.1017/S1471068421000132",,"cs.AI cs.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Reasoning on defeasible knowledge is a topic of interest in the area of
description logics, as it is related to the need of representing exceptional
instances in knowledge bases. In this direction, in our previous works we
presented a framework for representing (contextualized) OWL RL knowledge bases
with a notion of justified exceptions on defeasible axioms: reasoning in such
framework is realized by a translation into ASP programs. The resulting
reasoning process for OWL RL, however, introduces a complex encoding in order
to capture reasoning on the negative information needed for reasoning on
exceptions. In this paper, we apply the justified exception approach to
knowledge bases in $\textit{DL-Lite}_{\cal R}$, i.e., the language underlying
OWL QL. We provide a definition for $\textit{DL-Lite}_{\cal R}$ knowledge bases
with defeasible axioms and study their semantic and computational properties.
In particular, we study the effects of exceptions over unnamed individuals. The
limited form of $\textit{DL-Lite}_{\cal R}$ axioms allows us to formulate a
simpler ASP encoding, where reasoning on negative information is managed by
direct rules. The resulting materialization method gives rise to a complete
reasoning procedure for instance checking in $\textit{DL-Lite}_{\cal R}$ with
defeasible axioms. Under consideration in Theory and Practice of Logic
Programming (TPLP).
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:23:11 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2021 13:51:29 GMT""}]","2021-08-10"
"2106.14802","Maximilian T. Fischer","Maximilian T. Fischer, Frederik L. Dennig, Daniel Seebacher, Daniel A.
  Keim, Mennatallah El-Assady","Communication Analysis through Visual Analytics: Current Practices,
  Challenges, and New Frontiers","11 pages, 2 tables, 1 figure","2022 IEEE Visualization in Data Science (VDS)","10.1109/VDS57266.2022.00006",,"cs.HC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The automated analysis of digital human communication data often focuses on
specific aspects such as content or network structure in isolation. This can
provide limited perspectives while making cross-methodological analyses,
occurring in domains like investigative journalism, difficult. Communication
research in psychology and the digital humanities instead stresses the
importance of a holistic approach to overcome these limiting factors. In this
work, we conduct an extensive survey on the properties of over forty
semi-automated communication analysis systems and investigate how they cover
concepts described in theoretical communication research. From these
investigations, we derive a design space and contribute a conceptual framework
based on communication research, technical considerations, and the surveyed
approaches. The framework describes the systems' properties, capabilities, and
composition through a wide range of criteria organized in the dimensions (1)
Data, (2) Processing and Models, (3) Visual Interface, and (4) Knowledge
Generation. These criteria enable a formalization of digital communication
analysis through visual analytics, which, we argue, is uniquely suited for this
task by tackling automation complexity while leveraging domain knowledge. With
our framework, we identify shortcomings and research challenges, such as group
communication dynamics, trust and privacy considerations, and holistic
approaches. Simultaneously, our framework supports the evaluation of systems
and promotes the mutual exchange between researchers through a structured
common language, laying the foundations for future research on communication
analysis.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:23:31 GMT""},{""version"":""v2"",""created"":""Tue, 29 Mar 2022 13:05:13 GMT""},{""version"":""v3"",""created"":""Wed, 6 Jul 2022 15:02:01 GMT""}]","2022-11-28"
"2106.14803","Bryce Primavera","Bryce A. Primavera and Jeffrey M. Shainline","Considerations for neuromorphic supercomputing in semiconducting and
  superconducting optoelectronic hardware","24 pages, 10 figures",,,,"cs.ET physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Any large-scale spiking neuromorphic system striving for complexity at the
level of the human brain and beyond will need to be co-optimized for
communication and computation. Such reasoning leads to the proposal for
optoelectronic neuromorphic platforms that leverage the complementary
properties of optics and electronics. Starting from the conjecture that future
large-scale neuromorphic systems will utilize integrated photonics and fiber
optics for communication in conjunction with analog electronics for
computation, we consider two possible paths towards achieving this vision. The
first is a semiconductor platform based on analog CMOS circuits and
waveguide-integrated photodiodes. The second is a superconducting approach that
utilizes Josephson junctions and waveguide-integrated superconducting
single-photon detectors. We discuss available devices, assess scaling
potential, and provide a list of key metrics and demonstrations for each
platform. Both platforms hold potential, but their development will diverge in
important respects. Semiconductor systems benefit from a robust fabrication
ecosystem and can build on extensive progress made in purely electronic
neuromorphic computing but will require III-V light source integration with
electronics at an unprecedented scale, further advances in ultra-low
capacitance photodiodes, and success from emerging memory technologies.
Superconducting systems place near theoretically minimum burdens on light
sources (a tremendous boon to one of the most speculative aspects of either
platform) and provide new opportunities for integrated, high-endurance synaptic
memory. However, superconducting optoelectronic systems will also contend with
interfacing low-voltage electronic circuits to semiconductor light sources, the
serial biasing of superconducting devices on an unprecedented scale, a less
mature fabrication ecosystem, and cryogenic infrastructure.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:24:30 GMT""}]","2021-06-29"
"2106.14804","Yunsong Zhao","Yunsong Zhao, Yin Li, Zhihan Chen, Tianchong Qiu and Guojin Liu","Hyperspectral Remote Sensing Image Classification Based on Multi-scale
  Cross Graphic Convolution",,,,,"cs.CV cs.AI","http://creativecommons.org/licenses/by-sa/4.0/","  The mining and utilization of features directly affect the classification
performance of models used in the classification and recognition of
hyperspectral remote sensing images. Traditional models usually conduct feature
mining from a single perspective, with the features mined being limited and the
internal relationships between them being ignored. Consequently, useful
features are lost and classification results are unsatisfactory. To fully mine
and utilize image features, a new multi-scale feature-mining learning algorithm
(MGRNet) is proposed. The model uses principal component analysis to reduce the
dimensionality of the original hyperspectral image (HSI) to retain 99.99% of
its semantic information and extract dimensionality reduction features. Using a
multi-scale convolution algorithm, the input dimensionality reduction features
were mined to obtain shallow features, which then served as inputs into a
multi-scale graph convolution algorithm to construct the internal relationships
between eigenvalues at different scales. We then carried out cross fusion of
multi-scale information obtained by graph convolution, before inputting the new
information obtained into the residual network algorithm for deep feature
mining. Finally, a flexible maximum transfer function classifier was used to
predict the final features and complete the classification. Experiments on
three common hyperspectral datasets showed the MGRNet algorithm proposed in
this paper to be superior to traditional methods in recognition accuracy.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:28:09 GMT""}]","2021-06-29"
"2106.14805","Simon D. Fink","Simon D. Fink, Matthias Pfretzschner, Ignaz Rutter","Experimental Comparison of PC-Trees and PQ-Trees","to appear in Proceedings of ESA 2021",,,,"cs.DS","http://creativecommons.org/licenses/by/4.0/","  PQ-trees and PC-trees are data structures that represent sets of linear and
circular orders, respectively, subject to constraints that specific subsets of
elements have to be consecutive. While equivalent to each other, PC-trees are
conceptually much simpler than PQ-trees; updating a PC-trees so that a set of
elements becomes consecutive requires only a single operation, whereas PQ-trees
use an update procedure that is described in terms of nine transformation
templates that have to be recursively matched and applied.
  Despite these theoretical advantages, to date no practical PC-tree
implementation is available. This might be due to the original description by
Hsu and McConnell in some places only sketching the details of the
implementation. In this paper, we describe two alternative implementations of
PC-trees. For the first one, we follow the approach by Hsu and McConnell,
filling in the necessary details and also proposing improvements on the
original algorithm. For the second one, we use a different technique for
efficiently representing the tree using a Union-Find data structure. In an
extensive experimental evaluation we compare our implementations to a variety
of other implementations of PQ-trees that are available on the web as part of
academic and other software libraries. Our results show that both PC-tree
implementations beat their closest fully correct competitor, the PQ-tree
implementation from the OGDF library, by a factor of 2 to 4, showing that
PC-trees are not only conceptually simpler but also fast in practice. Moreover,
we find the Union-Find-based implementation, while having a slightly worse
asymptotic runtime, to be twice as fast as the one based on the description by
Hsu and McConnell.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 15:28:57 GMT""}]","2021-06-29"
